Agent Name,Wins,Losses,Performance
Generation:,1,Num Of Bots,256,PlatVal,1
IBLQ,0,0,0,Weights:,0.50234,-0.31076,-0.2975,0.4116,0.39323,0.80032,0.7941,-0.05897,-0.13018,0.69027,-0.23072,0.35452,-0.42661,-0.08966
DFTX,0,0,0,Weights:,0.08895,0.32228,0.41947,-0.0864,-0.4648,0.14987,0.14677,0.29882,0.14978,0.60918,0.66427,0.44,-0.18742,-0.37179
MFCO,0,0,0,Weights:,-0.39379,-0.37615,0.56591,0.3569,0.25918,-0.14089,0.17636,-0.26376,-0.66657,-0.83372,-0.21978,-0.44033,-0.62962,-0.69625
XRYG,0,0,0,Weights:,-0.24553,-0.59897,0.11775,-0.00598,0.47817,-0.09338,-0.55989,-0.79265,0.12274,0.57443,0.89616,0.45825,-0.63722,0.44297
BZQC,0,0,0,Weights:,-0.05822,-0.62559,-0.09781,-0.59125,-0.66613,0.84506,0.33753,-0.34743,0.24041,-0.35197,0.69535,-0.37396,0.01972,0.07666
PFPX,0,0,0,Weights:,0.85233,-0.66065,-0.2529,-0.66058,-0.37856,-0.04898,0.36321,0.3302,-0.37749,0.5166,0.39425,0.11616,-0.84633,-0.58719
GVMC,0,0,0,Weights:,-0.46805,0.10376,-0.28095,0.37695,0.01669,-0.4771,0.65141,-0.27045,0.40549,0.67931,-0.80356,-0.31604,-0.27115,-0.10881
WICC,0,0,0,Weights:,-0.05433,-0.74706,0.76512,0.62474,-0.83357,-0.85571,0.63778,0.64202,0.25,0.73081,0.38695,-0.54366,0.57181,-0.53548
WOEV,0,0,0,Weights:,0.11863,0.66016,-0.74462,0.03907,-0.53535,0.50281,0.32782,0.38184,-0.48904,0.21866,-0.31871,-0.69452,-0.78136,-0.79906
HJLD,0,0,0,Weights:,-0.12711,-0.87424,-0.2944,0.5343,0.56959,0.71993,0.32175,0.55498,0.47843,-0.27313,0.17298,-0.51881,0.33028,-0.7338
UVOA,0,0,0,Weights:,0.44844,0.0569,0.21872,0.04238,-0.86934,-0.89335,-0.76959,0.83742,-0.82651,0.89523,-0.67006,-0.63522,-0.67959,-0.25195
