Generation,Winner STDDev
2,0.467761869857
3,0.410883928705
4,0.363516898465
5,0.358189144007
6,0.211848958752
7,0.170810472406
8,0.151820358116
9,0.131658239593
10,0.0987691795429
11,0.075238121879
12,0.0576377124191
13,0.0549051976633
14,0.0383221770168
15,0.0444914558195
16,0.0419675919135
17,0.0417241690771
18,0.0396746994415
19,0.0359324933292
20,0.0350981020506
21,0.0536080014714
22,0.0551072753684
23,0.0631654156038
24,0.0535641479339
25,0.0568271388597
26,0.0553011620107
27,0.0634738275742
28,0.059486602694
29,0.0599611978472
30,0.0560969171388
31,0.0456327802461
32,0.0430122209872
33,0.0359552482083
34,0.033384061553
35,0.0311317358958
36,0.0263605936397
37,0.0249409830639
38,0.02359185096
39,0.0203859600762
40,0.0202849130178
41,0.0186747624193
42,0.0271373997473
43,0.0286638304348
44,0.0292667737204
45,0.0300070638232
46,0.0207783294519
47,0.0172667165247
48,0.0171302943317
49,0.0162697672656
50,0.0160378058994
51,0.016732156785
52,0.016506515178
53,0.0170538772069
54,0.0168340971434
55,0.01658472279
56,0.0158588256417
57,0.0164109624125
58,0.0162337184813
59,0.0147400398322
60,0.0144188929976
61,0.0138670981475
62,0.0136096538222
63,0.0123849261369
64,0.0141283873351
65,0.0150539462764
66,0.0133295283578
67,0.012884561378
68,0.0127833828077
69,0.0132439161513
70,0.012796815483
71,0.014180426507
72,0.0118997985877
73,0.011441261791
74,0.0113556322691
75,0.00926777952313
76,0.00965305852095
77,0.00894171145394
78,0.00953643942136
79,0.00885895027907
80,0.00965239511603
81,0.00933236446617
82,0.0105910563937
83,0.0101373575325
84,0.0104061708524
85,0.0114907222082
86,0.0113079918459
87,0.0113631541258
88,0.011856136478
89,0.00964923377809
90,0.0125788382295
91,0.0118447513157
92,0.0118514583357
93,0.0131444175927
94,0.0123649292894
95,0.0102556636388
96,0.0120640655618
97,0.0130996500475
98,0.0118129579085
99,0.0126478549769
100,0.0116289041469
101,0.0600901853723
102,0.0596130676392
103,0.0588305349254
104,0.0847293401802
105,0.0912679664872
106,0.101835705707
107,0.108129180413
108,0.10758365201
109,0.104770824307
110,0.113686265486
111,0.106600281714
112,0.100600247561
113,0.0931145873897
114,0.0537176126943
115,0.0765431552053
116,0.0997656342641
117,0.166860844894
118,0.201023953838
119,0.178316252685
120,0.151534273042
121,0.0427838173396
122,0.0350384341226
123,0.0305471431885
124,0.0305315013316
125,0.0283918659939
126,0.0431654503919
