Agent Name,Wins,Losses,Performance
Generation:,11,PlatVal,0.10107925345603108
Greedy-Caller^6^#99^1,202,188,0,Weights:,0.6,0.05500000000000001,0.05,0.0,0.045,0.08,-0.004999999999999999,0.065,0.6299999999999999,-0.26,-0.07500000000000001,0.42
Greedy^6^-Greedy^6^#90,213,177,0,Weights:,0.7575000000000001,-0.10375000000000001,0.036250000000000004,0.055,-0.03875000000000001,-0.057499999999999996,0.07875000000000001,-0.12625000000000003,0.36375,-0.07249999999999998,0.07250000000000001,0.5125000000000001
Greedy^3--EEWH^1^7^#70,231,159,0,Weights:,0.6925000000000001,-0.155,0.012500000000000004,0.09500000000000001,0.012499999999999997,-0.09,0.135,-0.2525,0.11249999999999999,-0.2925,0.1,0.5325
Caller^6^0^2^6^1^7^8,227,163,0,Weights:,0.55,0.060000000000000005,-0.06,0.11000000000000001,-0.019999999999999997,0.06,-0.11000000000000001,0.21000000000000002,0.71,-0.73,-0.31000000000000005,0.37
EEWH^1-Greedy^3^#67^7^0,254,136,0,Weights:,0.7300000000000001,-0.1,0.05500000000000001,0.020000000000000004,-0.05,-0.075,0.165,-0.265,0.11500000000000003,-0.26499999999999996,0.12,0.5950000000000001
EEWH^1-Greedy^3^#67^7^3,288,102,0,Weights:,0.7100000000000001,-0.11,0.00500000000000001,0.04000000000000001,-0.019999999999999997,-0.10500000000000001,0.17500000000000002,-0.265,0.20500000000000004,-0.21499999999999997,0.14,0.6050000000000001
EEWH^1^7^-EEWH^1^7^#32^7^0,256,134,0,Weights:,0.68,-0.125,0.07500000000000001,0.07,-0.04000000000000001,-0.155,0.18,-0.29500000000000004,0.13999999999999999,-0.32999999999999996,0.08000000000000002,0.6600000000000001
EEWH^1-Greedy^3^#67^7^9,260,130,0,Weights:,0.7300000000000001,-0.04,0.01500000000000001,0.04000000000000001,-0.06,-0.085,0.195,-0.29500000000000004,0.17500000000000004,-0.30499999999999994,0.08,0.6150000000000001
EEWH^1-Gr-EEWH^1^7^#60,0,0,0,Weights:,0.7525000000000002,-0.04125,0.0062500000000000056,0.0325,-0.0325,-0.08625000000000001,0.13,-0.22125000000000003,0.265,-0.19999999999999996,0.07250000000000001,0.5775000000000001
NGLZ,0,0,0,Weights:,0.78,0.76,-0.51,-0.73,-0.84,-0.1,-0.84,0.32,-0.56,0.04,-0.61,-0.72
EEWH^1-Greedy^3^#67,300,90,0,Weights:,0.7000000000000001,-0.11,0.03500000000000001,0.05,0.010000000000000002,-0.075,0.165,-0.275,0.12500000000000003,-0.24499999999999994,0.06,0.535
Greedy^3^6^2,223,167,0,Weights:,0.79,0.03,0.0,-0.020000000000000004,-1.734723475976807e-18,-0.05,-0.020000000000000004,0.05,0.58,0.14,0.020000000000000004,0.49
Greedy-Ca-Caller^6^#94^0^1,221,169,0,Weights:,0.5700000000000001,0.017500000000000005,0.04,-0.020000000000000004,0.037500000000000006,0.04499999999999999,0.0375,0.1625,0.6749999999999999,-0.48499999999999993,-0.15250000000000002,0.45
EEWH^1-Gr-EEWH^1-Gr#54,0,0,0,Weights:,0.6950000000000002,-0.1375,0.038125000000000006,0.1025,0.02,-0.108125,0.20437500000000003,-0.35437500000000005,-0.04687499999999998,-0.37187499999999996,0.07,0.5418750000000001
Caller^6^-Greedy^3-#24,210,180,0,Weights:,0.6475000000000001,-0.0275,-0.00375,0.06875,-0.02625,0.0,-0.012500000000000004,0.03875000000000001,0.51625,-0.42125,-0.15000000000000002,0.4325
Greedy^6^-Greedy^6^#15^2,270,120,0,Weights:,0.8175000000000001,-0.1275,-0.0037500000000000016,0.023749999999999997,-0.065,-0.095,0.006249999999999999,-0.060000000000000005,0.48124999999999996,0.07125000000000002,0.03125,0.58125
Greedy^6^-EEWH^1^7^#17,210,180,0,Weights:,0.7475,-0.10125,-0.025624999999999995,0.07625000000000001,0.021249999999999998,-0.06812500000000002,0.065625,-0.155625,0.281875,-0.158125,0.12125000000000001,0.536875
Caller^6^0^2^3^3^8^3,0,0,0,Weights:,0.43999999999999995,0.06,0.009999999999999997,0.03,0.07,0.05,-0.04,0.15,0.6799999999999999,-0.71,-0.2900000000000001,0.33999999999999997
EEWH^1-Gr-EEWH^1^7^#10,0,0,0,Weights:,0.6875,-0.1,0.0025000000000000083,0.0825,-0.02,-0.07750000000000001,0.15250000000000002,-0.26250000000000007,0.17750000000000002,-0.2425,0.13,0.5800000000000001
EEWH^1^7^-Greedy-Gr#74,209,181,0,Weights:,0.7575000000000001,-0.057499999999999996,0.013750000000000002,0.03375,-0.011250000000000003,-0.07125000000000001,0.07500000000000001,-0.14500000000000002,0.3525,-0.09625,0.07625000000000001,0.52125
Greedy^6^-Greedy-Gr#39,0,0,0,Weights:,0.7937500000000001,-0.11,0.003125,0.053125,-0.04125,-0.1,0.035625000000000004,-0.09625,0.395625,0.0018750000000000155,0.059375000000000004,0.556875
EEWH^1^7^-Greedy^3^#68,0,0,0,Weights:,0.6743750000000001,-0.07375000000000001,0.023125000000000007,0.05625000000000001,-0.014374999999999999,-0.036250000000000004,0.06812499999999999,-0.11437500000000002,0.37187499999999996,-0.360625,-0.03875000000000001,0.52
EEWH^1^7^-Greedy#18,276,114,0,Weights:,0.6950000000000001,-0.14,0.030000000000000006,0.095,-0.010000000000000002,-0.09000000000000001,0.17,-0.30000000000000004,0.10999999999999999,-0.32,0.12000000000000001,0.5950000000000001
Caller^6^-Greedy^3^#97,0,0,0,Weights:,0.5449999999999999,0.0275,0.012499999999999997,0.05,0.052500000000000005,0.0475,-0.0275,0.095,0.6475,-0.5125,-0.24500000000000005,0.38249999999999995
EEWH^1^7^-EEWH^1^7^#32^3,275,115,0,Weights:,0.7000000000000001,-0.14500000000000002,0.07500000000000001,0.11,-0.05,-0.115,0.22,-0.3350000000000001,0.11999999999999998,-0.27,0.09000000000000001,0.6600000000000001
EEWH^1^7^-Greedy^9#62,215,175,0,Weights:,0.7525000000000001,-0.045000000000000005,3.469446951953614e-18,0.07250000000000001,-0.010000000000000002,-0.045000000000000005,0.09000000000000001,-0.15500000000000003,0.33499999999999996,-0.095,0.095,0.5325
Greedy^6^-Greedy^6^#72,218,172,0,Weights:,0.706875,-0.10625000000000001,0.05500000000000001,0.056875,-0.023125000000000003,-0.06375,0.11937500000000001,-0.176875,0.29874999999999996,-0.16374999999999995,0.013125000000000001,0.5250000000000001
EEWH^1^7^-Greedy^6^#87,261,129,0,Weights:,0.7175,-0.11750000000000001,0.0037500000000000016,0.09375,-0.005000000000000002,-0.052500000000000005,0.14875000000000002,-0.1875,0.25125,-0.14625,0.12375000000000001,0.58125
Caller^6^0^2^6^1^7^9,230,160,0,Weights:,0.6000000000000001,0.060000000000000005,-0.09,0.05000000000000001,-0.039999999999999994,0.09,-0.07,0.22000000000000003,0.72,-0.77,-0.3400000000000001,0.35
Caller^6^-Greedy-Ca#74,226,164,0,Weights:,0.5634375,-0.006562499999999992,0.026562500000000003,0.04781250000000001,0.007187500000000003,0.0240625,0.0009374999999999974,0.045625000000000006,0.5946874999999999,-0.353125,-0.1453125,0.43875
Greedy^6^-EEWH#67,269,121,0,Weights:,0.68,-0.145,0.060000000000000005,0.085,-0.035,-0.11,0.17,-0.28500000000000003,0.1,-0.295,0.07500000000000001,0.505
EEWH^1^7^-EEWH^1^7^#32^7,265,125,0,Weights:,0.7300000000000001,-0.17500000000000002,0.07500000000000001,0.07,-0.060000000000000005,-0.115,0.19,-0.30500000000000005,0.11999999999999998,-0.3,0.08000000000000002,0.6400000000000001
EEWH^1-Gr-Greedy^6^#91^3,0,0,0,Weights:,0.73875,-0.06687499999999999,0.045625000000000006,0.012500000000000004,0.035625000000000004,-0.07625,0.11187500000000002,-0.18062500000000004,0.264375,-0.18874999999999995,0.026250000000000002,0.5537500000000001
Greedy^6^-EEWH^1-Gr#55,0,0,0,Weights:,0.734375,-0.1109375,0.0415625,0.0475,-0.037187500000000005,-0.070625,0.1196875,-0.16281250000000003,0.2934375,-0.06562499999999996,0.061875000000000006,0.515625
EEWH^1-Gr-Greedy^6^#15,0,0,0,Weights:,0.7187500000000001,-0.114375,0.05500000000000001,0.07999999999999999,-0.014375000000000002,-0.06562499999999999,0.16000000000000003,-0.25375000000000003,0.17375000000000002,-0.19937499999999997,0.046250000000000006,0.5543750000000001
EEWH^1-Gr-Greedy^6^#13,258,132,0,Weights:,0.705,-0.09125,0.024375,0.056874999999999995,-0.0475,-0.07999999999999999,0.15437499999999998,-0.17500000000000002,0.30562500000000004,-0.06812499999999996,0.073125,0.4843750000000001
Greedy^6^-Greedy^6^#32^4^5^2,313,77,0,Weights:,0.78,-0.115,0.0475,0.0725,-0.010000000000000002,-0.08499999999999999,0.1675,-0.175,0.32249999999999995,0.01750000000000003,0.07750000000000001,0.5375000000000001
Greedy^6^-EEWH^1^7^#38,213,177,0,Weights:,0.7462500000000001,-0.07,-0.0012499999999999994,0.0825,-0.010000000000000002,-0.05,0.10375000000000001,-0.13,0.35874999999999996,-0.053749999999999985,0.08625000000000001,0.54
Greedy^6^-Greedy^6^#32^4^5^7,228,162,0,Weights:,0.71,-0.095,0.0275,0.0525,-0.060000000000000005,-0.08499999999999999,0.1575,-0.135,0.3525,-0.0024999999999999675,0.0675,0.4575000000000001
EEWH^1^7^-Caller^6^#30,0,0,0,Weights:,0.5925,-0.05500000000000001,0.035,0.10250000000000001,0.039999999999999994,-6.938893903907228e-18,0.05500000000000001,-0.06500000000000003,0.42,-0.55,-0.12500000000000006,0.47250000000000003
Greedy^6^-Greedy^6^#32^4^5^8,0,0,0,Weights:,0.74,-0.07500000000000001,0.0775,0.08249999999999999,-0.08,-0.125,0.1675,-0.125,0.3625,-0.02249999999999997,0.007500000000000007,0.49750000000000005
EEWH^1-Gr-EEWH^1^7^#37,282,108,0,Weights:,0.6400000000000001,-0.18000000000000002,0.03750000000000001,0.13,-0.015000000000000001,-0.12250000000000001,0.24250000000000002,-0.44750000000000006,-0.10749999999999998,-0.5025,0.115,0.6275000000000002
Greedy^6^-EEWH^1-Gr#74^5,0,0,0,Weights:,0.7812500000000001,-0.0475,0.0012500000000000011,0.0375,-0.037500000000000006,-0.052500000000000005,0.12875,-0.09999999999999999,0.40249999999999997,0.04125000000000004,0.0925,0.50875
Greedy-Greedy^6^#36,212,178,0,Weights:,0.74,-0.0725,0.030000000000000002,0.0425,-0.0175,-0.055,0.085,-0.14250000000000002,0.35,-0.09749999999999999,0.08750000000000001,0.5025
Greedy^3^-Caller^6^#16,204,186,0,Weights:,0.64,0.003750000000000007,0.0,0.04125,-0.0012499999999999994,-0.010000000000000002,0.0025000000000000022,-0.0062500000000000056,0.52,-0.40125,-0.13125,0.41874999999999996
Greedy^3--Greedy-Gr#87,0,0,0,Weights:,0.7225,-0.11625,0.031875,0.0825,-0.010000000000000002,-0.10562500000000001,0.12687500000000002,-0.23437500000000003,0.15687500000000001,-0.21187499999999998,0.07625000000000001,0.5331250000000001
EEWH^1^7^-Greedy^3-#13,239,151,0,Weights:,0.726875,-0.100625,-0.005312499999999997,0.07250000000000001,0.00625,-0.0628125,0.10843750000000002,-0.1746875,0.26968749999999997,-0.14531249999999998,0.11000000000000001,0.5484375
Greedy-Ca-Caller^6^#11,250,140,0,Weights:,0.49,0.019375000000000003,0.0225,0.07,0.039375,0.06125,-0.025625,0.110625,0.6662499999999999,-0.66625,-0.2956250000000001,0.3575
EEWH^1^7^-Greedy#18^4,211,179,0,Weights:,0.685,-0.17,-0.009999999999999995,0.135,0.019999999999999997,-0.12000000000000001,0.16,-0.25000000000000006,0.12999999999999998,-0.32,0.14,0.545
EEWH^1^7^-Greedy#18^6,226,164,0,Weights:,0.665,-0.09000000000000001,6.938893903907228e-18,0.125,-0.020000000000000004,-0.05000000000000001,0.13,-0.26000000000000006,0.15,-0.27,0.12000000000000001,0.555
EEWH^1^7^-Greedy#18^0,215,175,0,Weights:,0.655,-0.09000000000000001,-0.009999999999999995,0.14500000000000002,0.019999999999999997,-0.1,0.18000000000000002,-0.28,0.059999999999999984,-0.36,0.09000000000000001,0.5650000000000001
Greedy^3--EEWH^1-Gr#24,0,0,0,Weights:,0.7150000000000001,-0.0975,0.009375000000000003,0.039999999999999994,0.0325,-0.126875,0.150625,-0.25812500000000005,0.05437500000000001,-0.255625,0.065,0.483125
EEWH^1^7^-Greedy#18^2,258,132,0,Weights:,0.6950000000000001,-0.14,0.010000000000000005,0.095,-1.734723475976807e-18,-0.05000000000000001,0.18000000000000002,-0.27,0.11999999999999998,-0.28,0.17,0.6150000000000001
Greedy^3-EEWH^2#25^1,302,88,0,Weights:,0.7200000000000001,-0.08000000000000002,0.015000000000000003,-0.0049999999999999975,0.015,-0.15,0.13,-0.21500000000000002,0.08499999999999999,-0.21499999999999997,0.07,0.45999999999999996
Caller^6^-EEWH^1-Gr#74,207,183,0,Weights:,0.65,-0.008749999999999994,0.005625000000000005,0.07062500000000001,-0.0075,-0.0125,0.015624999999999993,-0.012499999999999997,0.469375,-0.43687499999999996,-0.09562500000000004,0.45062500000000005
Greedy^3-EEWH^2#25^5,240,150,0,Weights:,0.7000000000000001,-0.15000000000000002,0.035,0.065,-0.025,-0.07999999999999999,0.17,-0.28500000000000003,0.135,-0.21499999999999997,0.0,0.51
EEWH^1-Gr-Caller^6^#13,198,192,0,Weights:,0.5725,-0.028749999999999994,0.028125,0.085625,0.045,-0.015,0.050625,-0.04000000000000001,0.49187499999999995,-0.459375,-0.10312500000000004,0.4731250000000001
Greedy^6^-Greedy^6^#17^3^0,0,0,0,Weights:,0.7350000000000001,-0.125,0.028750000000000005,0.10375,-0.0025000000000000022,-0.062499999999999986,0.10375000000000002,-0.255,0.24124999999999996,-0.13374999999999998,0.09125000000000001,0.5462500000000001
Greedy^6^-Greedy^6^#53,215,175,0,Weights:,0.785,-0.15250000000000002,0.0037499999999999964,0.056249999999999994,-0.04000000000000001,-0.0475,0.06875,-0.0075,0.49624999999999997,0.05375000000000002,-0.006249999999999999,0.5537500000000001
EEWH^1^7^-Greedy^3^#18,228,162,0,Weights:,0.7300000000000001,-0.09000000000000001,0.03125,0.055,-0.015000000000000001,-0.06375,0.12125000000000001,-0.19875000000000004,0.23875,-0.19624999999999998,0.0675,0.54125
Caller^6^0^2^6^1^7^8^3^1,264,126,0,Weights:,0.6200000000000001,0.08,0.030000000000000006,0.11000000000000001,0.07,0.039999999999999994,-0.07,0.15000000000000002,0.6399999999999999,-0.79,-0.2800000000000001,0.39
Caller^6^0^2^3^3^8^2^7,0,0,0,Weights:,0.53,0.019999999999999997,0.06,0.1,0.12,0.09999999999999999,-0.09,0.18999999999999997,0.71,-0.78,-0.3900000000000001,0.39999999999999997
EEWH^1-Gr-Greedy-Ca#37,216,174,0,Weights:,0.6575000000000002,-0.20187500000000003,0.07250000000000001,0.11499999999999999,0.001874999999999999,-0.10875000000000001,0.23187500000000003,-0.43812500000000004,-0.135,-0.5225,0.064375,0.5862500000000002
Greedy^3--EEWH^1^7^#29,218,172,0,Weights:,0.6412500000000001,-0.23250000000000004,0.051250000000000004,0.11750000000000002,-0.0037500000000000033,-0.13,0.2275,-0.44625000000000004,-0.15375,-0.54125,0.13,0.6212500000000001
EEWH^1-Gr-EEWH^1-Gr#13,288,102,0,Weights:,0.6900000000000002,-0.135,0.053750000000000006,0.08499999999999999,8.673617379884035e-19,-0.09375,0.20125000000000004,-0.34125000000000005,0.003750000000000024,-0.34624999999999995,0.07,0.5562500000000001
Caller^6^-EEWH^1^7^#12,0,0,0,Weights:,0.6425000000000001,-0.0050000000000000044,0.015000000000000006,0.11750000000000001,0.025,-0.005000000000000008,0.03,-0.05500000000000002,0.39499999999999996,-0.53,-0.08000000000000004,0.47250000000000003
Caller^6^0^2^6^1^7,226,164,0,Weights:,0.56,0.060000000000000005,-0.04,0.09000000000000001,-0.019999999999999997,0.09,-0.09000000000000001,0.17,0.6699999999999999,-0.78,-0.33000000000000007,0.33999999999999997
EEWH^1^7^-Greedy#18^2^7,227,163,0,Weights:,0.665,-0.12000000000000001,0.010000000000000005,0.14500000000000002,0.019999999999999997,-0.04000000000000001,0.23000000000000004,-0.29000000000000004,0.15999999999999998,-0.30000000000000004,0.13,0.6450000000000001
EEWH^1-Gr-EEWH^1^7^#28,0,0,0,Weights:,0.7262500000000001,-0.081875,0.038125,0.048125,-0.0037500000000000016,-0.08875,0.10125,-0.16875,0.3175,-0.10624999999999998,0.06187500000000001,0.53125
