Agent Name,Wins,Losses,Performance
Generation:,206,Num Of Bots,69,PlatVal,1
JZGN,11,125,0.0,Weights:,0.50445,-0.8587,-0.21429,0.42763,-0.19624,-0.56793,0.07913,-0.53616,0.54471
POEG^1^2^1,78,58,0.0,Weights:,0.55631,-0.54757,-0.17961,0.94853,-0.2844,-0.40061,-0.04685,-0.51024,0.71242
DTAV,32,104,0.0,Weights:,-0.67462,-0.48886,-0.14038,-0.04915,0.0742,-0.21687,-0.04685,0.80629,-0.28279
POEG^4,78,58,1.0,Weights:,0.65219,-0.52519,-0.05905,0.83634,-0.31546,-0.41732,-0.0446,-0.43179,0.63158
POEG^3,83,53,1.0,Weights:,0.65219,-0.55449,-0.05645,0.77447,-0.26495,-0.41732,-0.0446,-0.43179,0.61444
POEG^2,60,76,1.0,Weights:,0.65219,-0.50425,-0.06757,0.74238,-0.2875,-0.41732,-0.0446,-0.43179,0.61363
POEG^1,95,41,0.0,Weights:,0.65219,-0.55111,-0.02842,0.8263,-0.30564,-0.41732,-0.0446,-0.43179,0.63199
POEG^4^3-POE-POEG^1^3#50,84,52,0.0,Weights:,0.6077925,-0.5626424999999999,0.021199999999999997,0.819825,-0.34396000000000004,-0.46574000000000004,-0.029814999999999998,-0.47866749999999997,0.6261000000000001
POEG^1^1-POEG^4#19,77,59,0.0,Weights:,0.61771,-0.5378050000000001,-0.061950000000000005,0.80151,-0.306385,-0.41032500000000005,-0.05746,-0.417265,0.67973
POEG^1^2-POE-POEG^3#78,100,36,0.0,Weights:,0.6323825000000001,-0.57751,-0.06548999999999999,0.80339,-0.27019000000000004,-0.401065,-0.0411325,-0.4489025,0.62216
POEG^4^4-POE-POEG^4^3#4,97,39,0.0,Weights:,0.624085,-0.5580925,-0.037755000000000004,0.905485,-0.2909175,-0.4575875,-0.0856675,-0.41379750000000004,0.6781925
POEG^4-POEG^1^2#18,102,34,0.0,Weights:,0.6125750000000001,-0.58588,-0.07583,0.863245,-0.300685,-0.38481,-0.037665000000000004,-0.466015,0.63845
POEG^1^4,80,56,0.0,Weights:,0.74272,-0.46463,-0.08648,0.89474,-0.40234,-0.358,-0.10159,-0.34313,0.5718
POEG^1^2^4,100,36,0.0,Weights:,0.57364,-0.62736,-0.05791,0.91915,-0.2291,-0.2762,0.01859,-0.54199,0.63696
KWSM,6,130,0.0,Weights:,0.28626,0.15992,-0.17591,0.15865,-0.65343,-0.78885,0.30205,0.6459,-0.79848
POEG^1^2^1-POEG^4^3#27,93,43,0.0,Weights:,0.580075,-0.5623750000000001,-0.09228499999999999,0.9282349999999999,-0.28846,-0.430315,-0.093315,-0.46686000000000005,0.698405
POEG^4^3-POEG^1#54,102,34,0.0,Weights:,0.628015,-0.564145,-0.01669,0.86712,-0.29908,-0.43867,-0.09219,-0.427635,0.65819
QCKG,63,73,0.0,Weights:,0.43223,0.18405,-0.86064,0.13951,0.60465,-0.70893,0.79614,-0.22899,-0.45707
POEG^4-POEG^-POEG^1^2#61,104,32,0.0,Weights:,0.5927675000000001,-0.616225,-0.08421999999999999,0.8766975,-0.2932975,-0.36855499999999997,-0.034197500000000006,-0.48312750000000004,0.641885
POEG^4^4-POE-POEG^4^3#89,102,34,0.0,Weights:,0.6139625,-0.5676362500000001,-0.0213575,0.9067125,-0.29171875,-0.45880374999999995,-0.11272374999999998,-0.41863875000000006,0.68129125
PGOP,3,133,0.0,Weights:,0.68103,-0.49974,-0.63993,0.20648,0.77372,0.00871,0.12245,-0.81456,-0.65196
POEG^1^1-POEG#31,60,76,0.0,Weights:,0.708045,-0.587105,-0.03729,0.7755799999999999,-0.33272,-0.50564,-0.0009350000000000001,-0.501465,0.671845
