Agent Name,Wins,Losses,Performance
Generation:,138,Num Of Bots,69,PlatVal,0.012746024448296681
FDGE^4^1-QFD-FDGE^4^1-QFD#22^4,80,72,0.0,Weights:,0.65665,0.33778,-0.86279,0.90559,-0.8327,-0.51327,0.04095,0.06212,0.85638
YDGE-RLTD^3^-FDGE^4^1-QFD#1,0,0,0,Weights:,0.7050503837823868,0.36762676303982733,-0.8417420591390132,0.8803093292379379,-0.8132184586989879,-0.5141954842686653,0.0023789293301105493,0.023133853714466093,0.9198758434581757
FDGE^4^1-FDG-FDGE^4-QFDP-#26,80,72,0.0,Weights:,0.7039415782165528,0.37291549133300783,-0.842557170829773,0.8829643359756469,-0.8117095167160034,-0.5155792278671265,0.0028535680389404298,0.02026711624145508,0.9107012021636963
YDGE-RLTD^3^-FDGE^4^3-QFD#25,0,0,0,Weights:,0.697268666934967,0.36868658755302425,-0.8527983324098587,0.891464769654274,-0.818294792675972,-0.5160317577695848,0.012638255062103271,0.025437728805541994,0.9145041157627106
FDGE^4-QFDP--YDGE-RLTD^3^#77,77,75,0.0,Weights:,0.709473084564209,0.3607643859863281,-0.8443179062271118,0.8819055689620972,-0.809176174659729,-0.5051107448196411,0.007910031509399415,0.015561341705322265,0.9136518477630616
YDGE-RLTD^3^-FDGE^4^3-QFD#99,88,64,0.0,Weights:,0.7099060028553009,0.35042100147485733,-0.845620057914257,0.8859521799373626,-0.8125731074309349,-0.5170501095056534,0.004788624079227447,0.024678171982765198,0.9202687521171571
FDGE^4^3-QFD-YDGE-RLTD^3^#96,0,0,0.0,Weights:,0.7001268907546998,0.3853583353900909,-0.8398496622180939,0.8841632317924499,-0.8164352867221832,-0.5161189208221435,0.004353823633193969,0.044644280567169195,0.9091798164749145
FDGE^4^3-QFD-FDGE^4^3-QFD#10,0,0,0,Weights:,0.69761014282465,0.3715770920485258,-0.8440050454777479,0.8894784960901737,-0.8125948087257147,-0.509779894156456,0.007792156776785851,0.014718282932043076,0.916556719686985
FDGE^4^1-FDG-FDGE^4^1-FDG#2,0,0,0,Weights:,0.7030453110194206,0.35255007766544816,-0.8563065057998895,0.8849595831596851,-0.8168504684621096,-0.5355872805190087,0.00926001086294651,0.033051701208353046,0.9133523589444161
FDGE^4^3-QFD-FDGE^4^3-QFD#19,0,0,0,Weights:,0.6928124844598771,0.37150565564274785,-0.8473390454614163,0.8907398589658737,-0.8167156787097454,-0.5168737742924692,0.008923277827501297,0.021812365429401397,0.9182834247112275
FDGE^4^1-QFD-FDGE^4^1-FDG#5,88,64,0.0,Weights:,0.7127623083496094,0.36343284454345703,-0.8455913284301757,0.8691876068115234,-0.814747481994629,-0.5253320288085938,0.0004161734008789066,0.03246620666503906,0.9091008337402344
FDGE^4^1-FDG-YDGE-RLTD^3^#6,0,0,0,Weights:,0.7064178665399552,0.36089519004940984,-0.8464963642919063,0.8869048029470443,-0.8118582486236094,-0.5162256244969369,0.006077161790132523,0.01928478610277176,0.9164713697338105
FDGE^4-QFDP--FDGE^4^1-QFD#81,80,72,0,Weights:,0.7048339246368409,0.37279845529556277,-0.8410909832954406,0.8782860237503052,-0.811519992313385,-0.5082258019256591,0.003939633045196534,0.01857543857574463,0.9165673912811281
FDGE^4^3-QFD-YDGE-RLTD^3^#28,83,69,0.0,Weights:,0.7018084059906006,0.36170353513717646,-0.8520189560127258,0.8874537884521485,-0.8188808034706115,-0.5197838557815553,0.009117751598358153,0.029516352043151856,0.9206946432495118
FDGE^4^3-QFD-YDGE-RLTD^3^#20,88,64,0.0,Weights:,0.6923637815093995,0.36769667078018187,-0.8500893244361878,0.8923764635848999,-0.8180205734443665,-0.5182478416442872,0.011417647266387939,0.021288561134338378,0.9189896329498292
FDGE^4^1-FDG-FDGE^4^3-QFD#45,86,66,0.0,Weights:,0.6924548287010193,0.3770940119028091,-0.8472870403146744,0.8905352630519867,-0.818556127705574,-0.5132601628112793,0.009531231427192687,0.017891964921951296,0.9206634269523621
