Agent Name,Wins,Losses,Performance
Generation:,219,Num Of Bots,74,PlatVal,1
LTXW^4^3^2^1-WrtH-LTXW^4^#73,106,110,1.0,Weights:,0.24021053616428029,0.06843095269956376,0.1586093035864695,0.10606673224859146,-0.001146318463004393,-0.12048930706686117,0.6874528791452976,0.163785291170394,-0.1972830898967356,0.8426825180704368,-0.25013232056992984,-0.6025589874834213,-0.6666184324678261,-0.4879540726574572,0.26267653480997316,0.10803038622061605,0.2388878384448666,-0.3314862494115037
WrtH-LTXW^4^-LTXW^4^3^2^1#64,121,95,0.0,Weights:,0.29592428100868723,0.04952213829584884,0.12317424270363801,0.08861481234951335,-0.005542660430844552,-0.11001210250075949,0.637880727704304,0.10994210540611912,-0.2741191367816467,0.823134510538024,-0.2657218540645041,-0.5582711647894174,-0.5993037209337279,-0.4549651324504319,0.1882874720867399,0.07470325009280124,0.16428160877766224,-0.2752558574651076
WrtH-LTXW^4^-WrtH-LTXW^4^#5,127,89,0.0,Weights:,0.3422516433522357,0.027881318108987745,0.08653150228761636,0.06164033109181398,-0.011872303044649816,-0.10339908484224905,0.5820282508440247,0.05616488520940305,-0.3432026222025895,0.7962521249670367,-0.2847246321659086,-0.5011402330459738,-0.5340029023053747,-0.42816021699928525,0.12428842110325838,0.040596054910274,0.10196835967953326,-0.22105133630531848
MG3d,57,159,0.0,Weights:,0.85901144,-0.007261118,0.0045653,0.005953146,-0.037009216,-0.011939146000000001,0.577145867,0.043871836,-0.71042045,0.718634854,-0.275107076,-0.275107076,-0.275107076,-0.275107076,-0.062463787,-0.062463787,-0.062463787,-0.062463787
WrtH-LTXW^4^-WrtH-LTXW^4^#0,117,99,0.0,Weights:,0.27740975941573587,0.061253548228273,0.13780071404269584,0.10871899269128771,-0.003406096573830128,-0.11355209310340722,0.6669675781154869,0.13517275763122966,-0.24494560679936436,0.8428006442276084,-0.2536034001307784,-0.5948800907684227,-0.6286902537534387,-0.4617719842971277,0.21125374135459282,0.08597943100965,0.1922623579550148,-0.3027752651229576
Pr1D,71,145,0.0,Weights:,0.48393,-0.0370925,-0.03515,0.0109875,-0.0227425,-0.060622499999999996,0.4209825,-0.1094175,-0.5335175,0.719145,-0.350185,-0.350185,-0.350185,-0.350185,-0.0771,-0.0771,-0.0771,-0.0771
WrtH-LTXW^4^-WrtH-LTXW^4^#60,109,107,0.0,Weights:,0.26687241125610667,0.06657909479841745,0.14767940354421732,0.10789045323371675,-0.002620107893125564,-0.11785750768088715,0.6760499680148828,0.14642472756078156,-0.23351347496476776,0.8442288936469953,-0.24771186006131946,-0.6009188972063865,-0.6431198286411022,-0.4722612161185143,0.22929426958671473,0.09512080641849188,0.20317501981565556,-0.3127101070566751
WrtH-LTXW^4^-WrtH-LTXW^4^#61,130,86,0.0,Weights:,0.32691217163603686,0.03886067733365463,0.10017929971692102,0.07239172237431483,-0.011089784475418942,-0.10892825236768804,0.6029932637587188,0.07747124513295883,-0.32333563001583565,0.8089286490467635,-0.27351370194463265,-0.5268075256815359,-0.5585401610736214,-0.4411407089605308,0.14734810587123234,0.0501849159076075,0.12228929337679954,-0.24258607086716444
WrtH-LTXW^4^-WrtH-LTXW^4^#62,104,112,0.0,Weights:,0.27372949551905285,0.06351947031663353,0.1435765106161494,0.10518577353666761,-0.003166183629384768,-0.11557260360309762,0.6697542359627613,0.14036921582515743,-0.24205186804199333,0.8415803758798988,-0.2519822993395985,-0.5946760587397106,-0.6337502243075059,-0.469315092393206,0.22026337817130268,0.09169099556924756,0.19414339811790313,-0.30453394654290467
LTXW^4^3^2^1-WrtH#66,112,104,0.0,Weights:,0.2866744027083321,0.042178260881537956,0.1347635050516476,0.0656004535887805,-0.004805825297105389,-0.11473302815352861,0.6351962000294968,0.11165728426069431,-0.26470607887355796,0.8107438958597055,-0.27225566503703896,-0.5314095763280284,-0.5954192148826876,-0.4506578405660917,0.20287340822025987,0.09799423907576504,0.1680067706849697,-0.2606810828765628
WrtH-LTXW^4^-LTXW^4^3^2^1#84,116,100,0.0,Weights:,0.28514420409821634,0.05696395828384514,0.1320762504037882,0.09525524931423782,-0.005665237611798326,-0.11545145001955334,0.651705523034199,0.12408893634824043,-0.26141662801743004,0.832099663507232,-0.25680700797827855,-0.5751539653817033,-0.6153696759103653,-0.4619729661878659,0.2035169589823475,0.08066873139004035,0.17881258617708407,-0.28986740082404083
WrtH-LTXW^4^-LTXW^4^3^2^1#86,123,93,0.0,Weights:,0.2626506339095275,0.06940623845169222,0.1576140530492672,0.10305829865180759,-9.777193176860018e-05,-0.11658682486352173,0.6803951240940532,0.1532854797025324,-0.22758831704932492,0.839233342885994,-0.24715853030066617,-0.5985533893302728,-0.6526479188153953,-0.4866602941887217,0.24404784458312273,0.10538338361920715,0.20315370505466454,-0.3147972108638646
