Agent Name,Wins,Losses,Performance
Generation:,60,Num Of Bots,111,PlatVal,0.014418892997583711
FULC^3^3^4-F-FULC^3^3^4-F#27,0,0,0,Weights:,-0.0939158389469518,-0.4779449840808703,-0.5007849909558295,-0.49048184170646464,-0.4774052792376843,0.17847139741669044,0.18941661184796124,-0.2675535224324215,0.5374244391812042,0.775203712301497,-0.11834324948544671,-0.3928681690596755,-0.3427534323349843,-0.31669035012979846,0.33105694150188825,-0.02923350869718205,-0.13804717052692136,-0.0002825656096429171
FULC^3^3^4-F-FULC^3^3^4-F#20,113,109,0.0,Weights:,-0.10056360294041218,-0.48513861152341087,-0.504952381890381,-0.49144570787919517,-0.4801859976906755,0.17487908969730065,0.19260935347872682,-0.27429307815432646,0.5436854553036756,0.7851287643752283,-0.12942842812888275,-0.3939286155112749,-0.34559873401021013,-0.318074641086056,0.3314808833844438,-0.03621773994646587,-0.13936556987410093,0.01171114066383214
FULC^3^3^4-F-FULC^3^3^4-F#21,137,85,0.0,Weights:,-0.09448693814979474,-0.49846257089003126,-0.5070343986712109,-0.48169716788248385,-0.48555447446371847,0.18383688237182855,0.17346315045049954,-0.25909637884698644,0.5226787722703725,0.7834472931609218,-0.10594767084450793,-0.39155818455520197,-0.3473298060643923,-0.33167994939868495,0.3589557132808526,-0.015499760503259533,-0.15268200994269676,-0.010341455363888832
FULC^3^3^4-F-FULC^3^3^4-F#23,0,0,0,Weights:,-0.0947873789085121,-0.4871008482762309,-0.5017720213097063,-0.49128896625714574,-0.4791215727989121,0.17311175496943332,0.18948767028337804,-0.26087752917306095,0.5430523791510538,0.7829297012120358,-0.1224786239901056,-0.38668699656434075,-0.34510534483076294,-0.317472486919129,0.34090965640175985,-0.03440869153191203,-0.1385084579039112,-0.00040371764767172143
FULC^3^3^4-F-FULC^3^3^4-F#28,128,94,0.0,Weights:,-0.10160357286865379,-0.4845575642140283,-0.5005018854964243,-0.48936616559916074,-0.47411065640236794,0.17558199687564716,0.18223015641293105,-0.2809937138397297,0.5191649761477167,0.7760380059146685,-0.10584387614428711,-0.39999469796784476,-0.32847332789607864,-0.32664631873583416,0.3380477084797239,0.0016359421870427797,-0.13299871905151767,-0.006113642721237722
FULC^3^3^4-F-FULC^3^3^4-F#29,0,0,0,Weights:,-0.10060933168763625,-0.4972014029127968,-0.506753227874289,-0.4900461220098773,-0.4811454559352932,0.1723462521929095,0.17610008433865,-0.2633676089244551,0.531642872591314,0.7833951330720956,-0.1153701702204474,-0.3903281741711737,-0.3371170237699822,-0.32786959474007943,0.35128888405652015,-0.013275325769122312,-0.14018535332570556,-0.010368678931656513
FULC^3^3^4-F-FULC^3^3^4-F#73^4,116,106,0.0,Weights:,-0.12822,-0.519,-0.5277,-0.48897,-0.47654,0.16912,0.16976,-0.28574,0.53348,0.8127,-0.13946,-0.42609,-0.34647,-0.34449,0.33529,-0.02282,-0.13372,0.01849
FULC^3^3^4-F-FULC^3^3^4-F#22,125,97,0.0,Weights:,-0.08849237476222716,-0.47837462650693474,-0.4903439252753693,-0.4925496706282021,-0.4683290169394955,0.17514355397898235,0.18081379269199638,-0.27015044421069234,0.5204294878859264,0.7681206340596334,-0.10738159414662293,-0.3977456085284279,-0.3368531387192456,-0.32603075077765975,0.3295005014193529,-0.02125626565153689,-0.14420705092423158,0.005841584343891074
Raiz,0,0,0,Weights:,0.4,0.05,0.05,-0.05,-0.05,0,-0.8,-0.8,0,0.5,0,0,0,0,0,0,0,0
FULC^3^3^4-F-FULC^3^3^4-F#37,123,99,0,Weights:,-0.09482100567205619,-0.48299500390972483,-0.496441237914132,-0.4929737820976059,-0.47577160342221436,0.17653282931987901,0.204268553004648,-0.2596383608548351,0.5351666243242929,0.7789425090474096,-0.10526401306858109,-0.3957246722614732,-0.33153781601581295,-0.3123240078416668,0.33542046424307514,-0.021378682714560268,-0.13095112175582235,0.006249529023434152
FULC^3^3^4-F-FULC^3^3^4-F#36,0,0,0,Weights:,-0.10952458894695179,-0.49629873408087033,-0.5076349909558295,-0.48575809170646467,-0.4734815292376843,0.17563389741669044,0.17591536184796122,-0.2755360224324215,0.5251844391812042,0.7840324623014969,-0.11464824948544669,-0.41014816905967544,-0.33482843233498427,-0.3276666001297985,0.33666694150188825,-0.00865350869718205,-0.13027217052692136,-0.004531315609642917
FULC^3^3^4-F-FULC^3^3^4-F#35,128,94,0.0,Weights:,-0.09978838197122164,-0.493256858772495,-0.5002720130803415,-0.4962094989356285,-0.4806965374532002,0.17025765264957057,0.18605484650879184,-0.26735091625472573,0.5323505925611375,0.7865609099315436,-0.11481508677829111,-0.3870046902113763,-0.3359115256138784,-0.3229984790645758,0.34750662714648783,-0.018669074872745245,-0.1390818747733104,-0.002458532224557974
FULC^3^3^4-F-FULC^3^3^4-F#34,135,87,0.0,Weights:,-0.09852297699452399,-0.4931192249374813,-0.5073226605254851,-0.4864377687426339,-0.479513438345213,0.17878680527354407,0.17355160168366557,-0.2676247951007559,0.5195696478996168,0.7830676413755768,-0.10677044455453145,-0.39968633437670265,-0.3408466594164554,-0.3287019310341146,0.3456574190766748,-0.010141013848862417,-0.14166397517709545,-0.0054604314316027604
FULC^3^3^4-F-FULC^3^3^4-F#33,0,0,0,Weights:,-0.10732384865159739,-0.5055643423148026,-0.5109147936871021,-0.494590134889684,-0.4783902265149337,0.16918489230674227,0.1771585697974875,-0.26429856081455977,0.5367234921659048,0.7991542832320266,-0.1244755033194923,-0.403243544555217,-0.348434367013841,-0.3304388686027069,0.34366919958070236,-0.03130649588772956,-0.13572715997030627,-0.0008873611427579831
FULC^3^3^4-F-FULC^3^3^4-F#31,124,98,0,Weights:,-0.09864963162674231,-0.4931273145136385,-0.5004756673939393,-0.4972307668634335,-0.4779434451355962,0.17329803454793222,0.18524115774974095,-0.2620471218337388,0.536993217869461,0.7867076468671386,-0.11745231215352679,-0.39003875475844374,-0.3490757056016667,-0.32349777096577914,0.3445394984642376,-0.031492193000113244,-0.14049664710500354,-0.0068390525228954665
FULC^3^3^4-F-FULC^3^3^4-F#39,133,89,1.0,Weights:,-0.11953148725269516,-0.5118538767341805,-0.5187033945437349,-0.4913152341518309,-0.47634064888386607,0.17350818869801704,0.17326100502899222,-0.2741204595788931,0.5342491799024262,0.8024397290874025,-0.13236576098577202,-0.4128338088074216,-0.3521316604799022,-0.3434989741578882,0.3425360501132996,-0.02579707261264537,-0.13898307593596235,0.0009682547105802578
FULC^3^3^4-F-FULC^3^3^4-F#38,0,0,0.0,Weights:,-0.10625737878448982,-0.4970587330925179,-0.5043023886441236,-0.4882152413700359,-0.4734617437591796,0.17160276135673921,0.18141415548840786,-0.2670315694650968,0.5279039417460666,0.7862967071264735,-0.1153601036253022,-0.39694914755866517,-0.3333502088894176,-0.32018107705864274,0.3426074599977899,-0.012990578891969213,-0.1300258433392137,-0.0009940449378052977
FULC^3^3^4-F-FULC^3^3^4-F#73^4^2,138,84,0.0,Weights:,-0.15133,-0.51461,-0.52512,-0.4439,-0.45399,0.2039,0.14653,-0.28562,0.51294,0.76367,-0.12118,-0.46781,-0.32879,-0.3355,0.31625,0.02068,-0.11152,-0.0248
FULC^3^3^4-F-FULC^3^3^4-F#1,0,0,0,Weights:,-0.11046585635062246,-0.5018903619060529,-0.5129119483037365,-0.4848218505085787,-0.4771675308368961,0.1848612677674614,0.17455478886987294,-0.26138670960646987,0.5261719880431996,0.784955505562081,-0.12322085795756998,-0.41059049834065586,-0.3346153666360736,-0.3285334808891433,0.33667294084853805,-0.01987420827897623,-0.13843127146966477,0.005370449836672857
