Agent Name,Wins,Losses,Performance
Generation:,53,Num Of Bots,118,PlatVal,0.008824499834198779
UYAG^8-UY-VTZD^5#87,129,115,1.0,Weights:,-0.14525,0.0315,0.0755,-0.09825,-0.18925,-0.2885,0.0765,0.014,0.5507500000000001,-0.493,-0.3165,0.51125
UYAG^8-UY-UYAG^8-UY#35^1,144,100,1.0,Weights:,-0.155,0.003,0.058,-0.074,-0.182,-0.283,0.083,-0.004,0.527,-0.473,-0.311,0.521
UYAG^8-UY-UYAG^8-UY#69,0,0,0,Weights:,-0.14147816108167172,0.014240437053143977,0.06764666184782982,-0.08982861653715372,-0.20083680337667464,-0.2829945386201143,0.08196637228131295,0.0254736762419343,0.5530822209641337,-0.4894296089857817,-0.3118370341211557,0.5093063291087747
VTZD-UYAG^8-UY#78^1,142,102,0.0,Weights:,-0.138,-0.009,0.059,-0.069,-0.195,-0.297,0.067,0.037,0.529,-0.47,-0.317,0.512
LBLQ-Call-UYAG^8-UY#56,128,116,1.0,Weights:,-0.1451825100183487,0.0034248554408550257,0.06768392515182495,-0.08186236733198167,-0.1989756630063057,-0.27437616088986394,0.0784453828036785,0.014719249486923217,0.5510490153729916,-0.4904749258458614,-0.3143363374173641,0.5207069495916368
UYAG^8-UY-UYAG^8-UY#63,0,0,0.0,Weights:,-0.14795632216334342,0.008730874106287955,0.06729332369565963,-0.08590723307430745,-0.1999236067533493,-0.2829890772402286,0.0869327445626259,0.024947352483868597,0.5491644419282675,-0.49435921797156335,-0.31092406824231145,0.5093626582175493
UYAG^8-UY-UYAG^8-UY#60,0,0,0,Weights:,-0.14723791480064394,0.004710360705852509,0.0605026171207428,-0.08129098004102707,-0.19692553836107254,-0.2819181623458862,0.07926510804891587,0.007281763732433319,0.5305170195698738,-0.4817524412274361,-0.30728614193201065,0.5143042706847191
UYAG^8-UY-UYAG^8-UY#66,124,120,1.0,Weights:,-0.135,0.01975,0.068,-0.09375,-0.20174999999999998,-0.28300000000000003,0.077,0.026,0.5569999999999999,-0.4845,-0.31275,0.50925
UYAG^8-UY-UYAG^8-UY#67,124,120,1.0,Weights:,-0.1375,0.0175,0.063,-0.0735,-0.1925,-0.2825,0.1005,0.0115,0.535,-0.478,-0.3165,0.5055000000000001
UYAG^8-UY-UYAG^8-UY#64,132,112,0.0,Weights:,-0.1459516592025757,0.0008414428234100337,0.06901046848297118,-0.08016392016410828,-0.20370215344429016,-0.2836726493835449,0.08206043219566346,0.011127054929733276,0.5380680782794953,-0.4930097649097443,-0.3121445677280426,0.5122170827388763
