Generation,Winner STDDev
2,0.468349954585
3,0.402743865262
4,0.363406392993
5,0.287845708821
6,0.315556497704
7,0.212417556503
8,0.187936273074
9,0.157693046461
10,0.153963340083
11,0.127131417698
12,0.0636106401939
13,0.0478745446153
14,0.0353835706958
15,0.0302411882408
16,0.0273115954675
17,0.0253042241473
18,0.0229232157561
19,0.0208627429706
20,0.0185742222539
21,0.0194066880155
22,0.0185369783026
23,0.0190191155803
24,0.0181732500987
25,0.0180586955681
26,0.0169620734862
27,0.0136822740686
28,0.0145057247128
29,0.0137249657824
30,0.0136537107306
31,0.0125924470301
32,0.0156317761607
33,0.0156920066948
34,0.0169740334899
35,0.0204095720369
36,0.0189091117043
37,0.0225463793238
38,0.0237959105894
39,0.02541017827
40,0.0321905150752
41,0.0299102360658
42,0.0299009537167
43,0.0306860995133
44,0.0372361007768
45,0.0353119633006
46,0.0338288622501
47,0.0338964073879
48,0.0328266516011
49,0.0329656934345
50,0.0293379868915
51,0.0279690866923
52,0.0220491011596
53,0.0216047299176
54,0.0204177252596
55,0.0189036250198
56,0.0229864453612
57,0.0187431547276
58,0.0186466972051
59,0.0172766410144
60,0.0208766533246
61,0.0203643731883
62,0.0183704136978
63,0.0176840969297
64,0.0211673516176
65,0.0201997136728
66,0.0169917055093
67,0.015099037468
68,0.0161323387863
69,0.0178054684633
70,0.0155708276664
71,0.0174499287656
72,0.0166530170484
73,0.0166051297944
74,0.0161215519353
75,0.0161657420336
76,0.013113922052
77,0.0160677595307
78,0.0199409456692
79,0.0136019387356
80,0.0186245040191
81,0.0171728331744
82,0.0165038557946
83,0.0143942947033
84,0.0172762181487
85,0.0155374295635
86,0.0180090268274
87,0.0196404656252
88,0.0173200939801
89,0.0175757278095
90,0.0192622648932
91,0.017697136501
92,0.018940072369
93,0.0196904950227
94,0.0193497724593
95,0.019349494814
96,0.0178698694377
97,0.0183375151478
98,0.0179921597572
99,0.0195597922214
100,0.0179900545424
101,0.0186295514579
102,0.0156394130738
103,0.0160195195082
104,0.0175319940848
105,0.0167479903148
106,0.0156614746388
107,0.0162526768085
108,0.0159200647508
109,0.0172166148661
110,0.0180195745281
Generation,Winner STDDev
111,0.0502293345356
112,0.0889411417273
113,0.178606046715
114,0.140589282535
115,0.0658722081156
116,0.0584348805826
117,0.0469474254921
118,0.0432153670691
119,0.0355083817965
120,0.0314796451976
121,0.0283276056571
122,0.0246040825529
123,0.0204178073744
124,0.0245220813168
125,0.0223477490653
126,0.0178567658142
127,0.0220815302434
128,0.0152568105589
129,0.0212110154106
130,0.0191055607604
131,0.0188598854461
132,0.0186488356559
133,0.013847437515
134,0.018734180982
135,0.0138954343867
136,0.0183695764768
137,0.0111517351546
138,0.0197516608474
139,0.0162142861857
140,0.013131023612
141,0.0203489058397
142,0.0191366198997
143,0.0137955206492
144,0.033955755233
145,0.0360462147491
146,0.0374178022739
147,0.0475993426182
148,0.0635426832823
149,0.074047917604
150,0.267918819478
151,0.27700426867
152,0.262881080016
153,0.24902647394
154,0.191844026942
155,0.157945825684
156,0.0635693224454
157,0.0528124484
158,0.0428083704786
159,0.0337404400118
160,0.0304333124227
161,0.0285832822644
162,0.0257482957251
163,0.0246550867231
164,0.0220302016375
165,0.0186101407799
166,0.0193824745278
167,0.0139111768633
168,0.018987660842
169,0.014727680809
170,0.0102611543778
171,0.0171818357348
172,0.00858984436205
Generation,Winner STDDev
173,0.0149054639898
174,0.0169679100119
175,0.0158515403442
176,0.0106917641714
177,0.0165453408138
178,0.0135831144992
179,0.0102504171483
180,0.0206827560377
181,0.0222908407658
182,0.0249820581743
183,0.0313875345512
184,0.0306532064173
185,0.039097835032
186,0.0637129368528
187,0.0772213451757
188,0.0859314214449
189,0.0883860725432
190,0.0973874750874
191,0.0986251274898
192,0.0982420032594
193,0.0749469424599
194,0.0231843287193
195,0.0202564079741
196,0.0171259265911
197,0.0118799672412
198,0.0114971863243
199,0.0068486235318
200,0.0114466878149
201,0.0111257886757
202,0.00824726883171
203,0.0121280881408
204,0.00632347152722
205,0.00634679305918
206,0.0107151438212
207,0.00493705414148
