Agent Name,Wins,Losses,Performance
Generation:,113,PlatVal,0.32540592515498074
UDKF^7^0--UDKF^7^0-#89,85,67,1.0,Weights:,0.6269193614763536,-0.14876944939266762,-0.1961968171339617,-0.1191689266576498,-0.4383738364319867,-0.4740277916123612,-0.3220721962882282,0.24272989677434462,0.6795849777067917,-0.18733269603436037,-0.5795779305417866,0.6966656971111458
ZOXW-UDKF-UDKF^7^0-#15^0,0,0,0,Weights:,0.523687085632244,-0.1672725140972358,-0.10958688581713087,-0.15258689748139265,-0.23130806646858387,-0.551157863548601,-0.09844109984788751,0.2687078102707983,0.7621418999340637,-0.24169294514569908,-0.4847635332092457,0.6277603257517774
ZOXW-UDKF-UDKF^7^0-#15^6,110,42,0,Weights:,0.573687085632244,-0.23727251409723582,-0.12958688581713088,-0.15258689748139265,-0.3013080664685839,-0.48115786354860096,-0.06844109984788752,0.3687078102707983,0.7121418999340636,-0.2616929451456991,-0.4647635332092457,0.6577603257517775
ZOXW^3^5,77,75,0,Weights:,0.4,-0.11,0.05,-0.59,0.33,-0.68,0.75,0.43,0.7599999999999999,-0.53,-0.030000000000000006,0.54
UDKF^7^0--UDKF^7^0-#84,79,73,0,Weights:,0.6423258898658815,-0.1603204508414461,-0.21044395450239445,-0.126176402824313,-0.46945496822258687,-0.4764547104218807,-0.30962103518213147,0.27386875441568015,0.6817536311656482,-0.16720813398202886,-0.5888406630501074,0.6668376708138739
ZOXW-UDKF-ZOXW-UDKF#42,0,0,0,Weights:,0.5642359217487924,-0.16158289494926548,-0.15443640627232808,-0.21290340393233723,-0.2695268550838031,-0.5174035022399697,-0.0534587542625129,0.2947802240677311,0.7245432500713335,-0.23394821514788328,-0.4644908558320653,0.6407066826551904
UDKF^7^0--UDKF^7^0-#87,105,47,1.0,Weights:,0.589716234411935,-0.12245098223418607,-0.20944934481500238,-0.10226554754513932,-0.4226225162025002,-0.44413911280367735,-0.2981940902531277,0.19991553282656252,0.688824925780973,-0.1875004055457611,-0.5991571093491805,0.685837731076681
QCPC^4^8,82,70,0,Weights:,-0.75,0.5700000000000001,0.47,-0.7999999999999999,0.09000000000000001,-0.45,0.54,-0.6699999999999999,-0.89,-0.58,0.7100000000000001,0.88
QCPC^4-ZOXW^3-QC#33,82,70,0,Weights:,-0.46,0.385,0.365,-0.7575,0.21000000000000002,-0.48500000000000004,0.6000000000000001,-0.41,-0.47000000000000003,-0.5800000000000001,0.49250000000000005,0.7775000000000001
Ep_ZWUP,0,0,0,Weights:,0,0.05337793,0.214027344,0.035454102,0.025410156,-0.04884668,0.072243164,0.215789063,0.547893555,-0.60075293,0.425702148,-0.061788086
ZOXW-QCPC^2^8#37,83,69,0,Weights:,-0.15,0.16500000000000004,0.235,-0.725,0.23500000000000001,-0.49,0.625,-0.125,0.020000000000000018,-0.5650000000000001,0.31500000000000006,0.7050000000000001
QCPC^6^7,77,75,0,Weights:,-0.79,0.55,0.42000000000000004,-0.7999999999999999,0.19,-0.37,0.51,-0.77,-0.7699999999999999,-0.63,0.65,0.88
ZOXW-UDKF-QCPC^2#12,0,0,0,Weights:,-0.13188912838300443,0.15406713245350603,0.18417188529168016,-0.56352023202488,0.05292046334242062,-0.47446360136007565,0.37935841961190364,-0.1873427971638739,-0.0321247326924049,-0.460432543382999,0.18071764211594193,0.7191615388135597
QCPC^1^7,77,75,0,Weights:,-0.73,0.54,0.39,-0.83,0.11,-0.35000000000000003,0.45999999999999996,-0.69,-0.93,-0.65,0.7300000000000001,0.82
ZOXW^3-QCPC^2^5^#90^0,76,75,0,Weights:,-0.18000000000000002,0.26,0.28,-0.6849999999999999,0.25,-0.56,0.67,-0.19,0.009999999999999974,-0.56,0.295,0.7150000000000001
UDKF^7^0--UDKF^7^0-#97^1,88,64,0,Weights:,0.621354282190939,-0.13975549321359493,-0.20628842865231034,-0.10123112250970513,-0.44652150216546255,-0.48736074597085444,-0.2995933507265158,0.25203161726658446,0.6857979544709065,-0.20100684844507433,-0.59167146220766,0.6434616677111673
UDKF^7^0--UDKF^7^0-#97,101,51,0,Weights:,0.621354282190939,-0.12975549321359492,-0.20628842865231034,-0.10123112250970513,-0.43652150216546254,-0.4773607459708544,-0.27959335072651575,0.24203161726658445,0.6757979544709065,-0.20100684844507433,-0.59167146220766,0.6534616677111673
