Agent Name,Wins,Losses,Performance
Generation:,184,Num Of Bots,74,PlatVal,0.17473792102547384
G3Dy^4-WrtH--WrtH-Omeg#2-#26^4,0,0,0,Weights:,0.62208,-0.0293,-0.0004,-0.03285,0.02633,-0.08196,0.67971,0.22773,-0.56266,0.73402,-0.23342,-0.3384,-0.46955,-0.42547,0.02814,0.0146,-0.01269,-0.17472,0.00836,-0.05956,-0.07202,-0.03998,-0.08756,0.08125
Rais^4-WrtH--NXDW-Rais^1##24,92,88,0.0,Weights:,0.53279875,0.14444125,0.09289375,-0.025233749999999996,0.211524375,0.24487625,-0.35149125,-0.291443125,-0.06072999999999999,0.57886125,-0.14319187500000002,-0.283509375,-0.214585625,-0.14828125,-0.051106875,-0.073615625,-0.034295,-0.021187500000000005,0.017763750000000002,-0.0633425,-0.03410749999999999,0.08346250000000001,-0.094474375,0.2166525
Rais-NXDW#16-Rais^4-WrtH-#10,95,85,0,Weights:,0.4842975,0.17722,0.03369875,-0.07919875,0.20464,0.1906375,-0.33278375000000004,-0.335075,-0.0999275,0.5464724999999999,-0.13694250000000002,-0.2417,-0.21828,-0.20294500000000001,-0.004360000000000003,-0.0623125,-0.049301250000000005,-0.04591875,0.0156125,0.004438750000000005,-0.054002499999999995,0.04042375000000001,-0.12066750000000001,0.23689749999999998
G3Dy^4-WrtH--WrtH-Omeg#2-#26^3,0,0,0,Weights:,0.68092,0.07274,0.13869,0.13989,-0.13604,0.01611,0.62679,0.15863,-0.56498,0.60473,-0.19253,-0.28876,-0.29526,-0.36664,-0.0196,-0.08953,-0.07588,-0.22232,-0.06613,0.05263,-0.05514,0.02936,-0.06846,-0.03156
G3Dy^4-WrtH--WrtH-Omeg#2-#26^1,0,0,0,Weights:,0.58954,-0.02543,0.1152,0.05795,-0.01907,-0.06981,0.70746,0.16072,-0.62119,0.75457,-0.32291,-0.43762,-0.40425,-0.38926,-0.05304,0.00615,-0.01797,-0.08567,-0.04128,-0.0427,0.00953,-0.13279,-0.02727,0.08373
Rais^4^1,95,85,0.0,Weights:,0.38724,0.02503,0.18403,-0.00183,0.02493,-0.05373,-0.89323,-0.74225,-0.10601,0.6734,-0.25866,-0.0967,-0.0094,-0.02979,-0.04271,-0.02124,0.03121,0.09099,0.13558,-0.01969,0.14508,0.05193,0.13672,-0.02931
Rais^4^4,93,87,0.0,Weights:,0.40655,0.02366,0.22146,-0.07015,0.04799,0.03118,-0.81543,-0.75797,-0.11913,0.68426,-0.27274,-0.09628,-0.18591,-0.1053,-0.04338,-0.09162,-0.10954,0.00372,0.11456,-0.02006,0.12891,0.08329,0.02408,0.0282
WrtH-Omeg#2--G3Dy#3^3,155,25,0.0,Weights:,0.91411,-0.00396,-0.05606,0.06717,-0.04305,-0.00116,0.64163,0.14281,-0.68219,0.649,-0.12654,-0.38634,-0.41475,-0.26847,-0.0327,-0.01453,-0.094,-0.18211,0.006,-0.00485,-0.01826,0.03733,0.00932,0.01282
WrtH-Omeg#2--G3Dy#3^2,155,25,0.0,Weights:,0.88716,0.00054,0.01075,0.08174,-0.12015,-0.08238,0.60021,0.15418,-0.74073,0.74642,-0.29181,-0.25159,-0.35889,-0.25255,-0.01021,-0.1181,-0.10553,-0.19951,0.09522,-0.00887,0.03763,0.02767,-0.08036,0.06003
WrtH-Omeg#2--Rais-Rais^4##2,0,0,0,Weights:,0.567395,0.012907500000000002,0.035865,-0.026595000000000008,-0.0441925,-0.0558925,-0.07779500000000006,-0.3440025,-0.363095,0.650365,-0.165195,-0.19412000000000001,-0.24314750000000002,-0.21589,-0.03173,-0.039627499999999996,-0.0016774999999999984,-0.0652725,-0.04422500000000001,0.02422,0.04884,-0.0470025,0.0024225,0.005917499999999999
MG3d,128,52,0.0,Weights:,0.85901144,-0.007261118,0.0045653,0.005953146,-0.037009216,-0.011939146000000001,0.577145867,0.043871836,-0.71042045,0.718634854,-0.275107076,-0.275107076,-0.275107076,-0.275107076,-0.062463787,-0.062463787,-0.062463787,-0.062463787,0,0,0,0,0,0
NXDW-Rais^1#-Rais^4^1#47,97,83,1.0,Weights:,0.49311249999999995,0.15145,0.15161750000000002,-0.044204999999999994,0.1963175,0.18925499999999998,-0.506555,-0.4489475,-0.004199999999999995,0.601375,-0.19043500000000002,-0.2248975,-0.11141,-0.06636,-0.0606625,-0.0770875,-0.004709999999999999,0.07174,0.060887500000000004,-0.06347249999999999,0.0177425,0.12298500000000001,-0.0380475,0.171335
G3Dy^4-WrtH-Omeg#2-#1^2,132,48,0.0,Weights:,0.75318,0.03034,0.08839,0.12765,0.01,-0.08315,0.73199,0.12502,-0.64653,0.63253,-0.15388,-0.26428,-0.25931,-0.24242,-0.14204,-0.079,-0.04678,-0.11052,-0.07507,-0.05369,0.11478,-0.0792,0.04513,0.00386
WrtH-Omeg#2--WrtH-Omeg#2-#67^3^2,0,0,0,Weights:,0.52134,0.02965,0.01015,0.02782,-0.11264,-0.01718,0.51602,0.05225,-0.34551,0.63326,-0.27924,-0.3973,-0.53305,-0.36095,0.11681,0.02163,0.08721,-0.25326,-0.15821,0.03015,0.11389,0.07093,-0.007,0.01711
WrtH-Omeg#2--WrtH-Omeg#2-#67^3^3,0,0,0,Weights:,0.56617,0.02411,-0.07936,0.09886,-0.14668,0.0252,0.59077,0.12015,-0.36701,0.71053,-0.21202,-0.4361,-0.41959,-0.42214,-0.05637,-0.05097,0.20216,-0.32318,-0.08573,-0.02527,0.01237,-0.09766,-0.09963,0.08537
G3Dy^2-BDIO#-G3Dy^2#17,94,86,0,Weights:,0.8847125,0.20429250000000002,0.1817075,-0.15012250000000002,0.012069999999999999,0.26375750000000003,0.5735275,0.043215,-0.4261125,0.5049975,-0.34343,-0.01333249999999999,-0.14383999999999997,-0.33821999999999997,0.15798,0.12269749999999999,0.07374249999999999,0.2002175,0.09786999999999998,0.1896525,0.015067500000000001,-0.15836,0.016209999999999995,0.21578749999999997
WrtH-Omeg#2--WrtH-Omeg#2-#67^3^1,0,0,0,Weights:,0.53211,-0.12565,-0.04794,0.12179,-0.06096,-0.06531,0.58254,0.16354,-0.31227,0.6244,-0.27996,-0.35807,-0.48821,-0.39128,0.08635,-0.01364,0.02382,-0.28193,-0.17878,0.05104,0.08462,0.03597,-0.07834,0.09266
Pr1D,0,0,0,Weights:,0.48393,-0.0370925,-0.03515,0.0109875,-0.0227425,-0.060622499999999996,0.4209825,-0.1094175,-0.5335175,0.719145,-0.350185,-0.350185,-0.350185,-0.350185,-0.0771,-0.0771,-0.0771,-0.0771,0,0,0,0,0,0
WrtH-Omeg#2--WrtH-Omeg#2-#67^3^4,0,0,0,Weights:,0.44014,-0.00634,0.03676,0.00042,-0.00276,-0.01658,0.49775,0.21374,-0.34154,0.62535,-0.22481,-0.53277,-0.49879,-0.41149,0.10655,0.06227,0.01775,-0.24002,-0.03964,-0.04233,-0.02393,0.01836,-0.04642,0.09372
Rais^4^3-Rai-Rais^4^1#38,0,0,0,Weights:,0.42386749999999995,0.0724775,0.1620475,0.018412500000000002,0.0010600000000000002,-0.04324,-0.888505,-0.6982975,-0.0903475,0.67278,-0.2233125,-0.125845,-0.07399499999999999,-0.059774999999999995,-0.02306,-0.053032499999999996,0.01994,0.0729425,0.094255,-0.06479000000000001,0.10016499999999999,0.016974999999999997,0.11872750000000001,-0.0016974999999999994
MBCU-Rais^2#-G3Dy-WrtH-Om#81,0,0,0,Weights:,0.73524447,-0.006132746500000003,0.0652879625,0.035200323,0.065281642,0.15404605225,0.12656012075,-0.06865533224999999,-0.21644053749999997,0.44173648925,-0.22732916274999998,-0.13603041275,-0.30179353775,-0.22813510025,0.0030749815000000007,-0.1616356435,0.219877169,-0.132250956,0.009216249999999999,0.16305625,0.019748125,0.182205,-0.072585,0.08756031250000001
G3Dy^4-WrtH-Omeg#2-#1,157,23,0.0,Weights:,0.7325170543379582,-0.02949547925671351,0.04198100375462126,0.053660479005259706,-0.06206569620113492,0.005898784353534019,0.6682350642517269,0.1395075475723277,-0.6734419515680401,0.6964653297572873,-0.21213638139365576,-0.31117205574769324,-0.3287819197605692,-0.32719754179289967,-0.05986964854444918,-0.04179135093677439,-0.03682204266048213,-0.13247932467243279,-0.0352520266497737,0.040343058878937035,0.04148973329771927,-0.04989262437711708,0.010303682426462957,-0.01920071179841686
NXDW-Rais^1#-Rais^1-Rais^#48,99,81,0.0,Weights:,0.462055,0.1644875,0.0676625,-0.068945,0.20397500000000002,0.13699249999999996,-0.48290750000000005,-0.485105,-0.011427499999999993,0.56733,-0.11727000000000001,-0.21602,-0.17468250000000002,-0.12046000000000001,-0.053130000000000004,-0.084985,-0.0407075,0.05014,0.0059275000000000005,-0.0503975,-0.03134999999999999,0.056907500000000014,-0.10528,0.21389999999999998
Rais^4-WrtH--Rais^1#45,91,89,0,Weights:,0.41942437499999996,0.055535625,0.027511874999999998,0.008138125000000001,0.1253521875,0.04396312499999999,-0.625095625,-0.5428765625,-0.103795,0.589885625,-0.09941093750000002,-0.1968346875,-0.1601278125,-0.150265625,-0.050718437500000005,-0.0444178125,-0.0537275,-0.010598750000000002,0.040386875,-0.04482625,0.015436250000000002,0.009761250000000006,-0.0577821875,0.11709125
Rais-NXDW#16,96,84,0.0,Weights:,0.555115,0.243865,0.072875,-0.09271499999999999,0.39541499999999996,0.38504,-0.14961000000000002,-0.15528000000000003,0.07427,0.5432,-0.106515,-0.327565,-0.200685,-0.14580500000000002,-0.05521,-0.117395,-0.02103,0.00459,0.020245,-0.05739,-0.137505,0.17849,-0.21312,0.368975
Rais,93,87,0.0,Weights:,0.4,0.05,0.05,-0.05,-0.05,-0.1,-0.8,-0.8,-0.1,0.6,-0.1,-0.1,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0
