Agent Name,Wins,Losses,Performance
Generation:,152,Num Of Bots,69,PlatVal,0.017566301147482012
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#79,0,0,0,Weights:,0.4189018708195544,0.06979740499422832,0.16482012607542518,0.1277350129055363,-0.1965261168889061,-0.13281073677310712,-0.12698217424551642,-0.05398008010763891,0.786460226546958
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#78,69,67,0.0,Weights:,0.44081408903986874,0.07124454174495384,0.15336783375519414,0.1312073821513856,-0.22323969732204846,-0.14334110869250785,-0.0892866760582972,-0.05193803476360611,0.8048411234811466
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#71,0,0,0.0,Weights:,0.4238185411479486,0.06460202557580835,0.151740417809457,0.13068394113567938,-0.20760374669585124,-0.1483793958723182,-0.12599920299740014,-0.042688095704075425,0.7976806373827298
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#76,73,63,0.0,Weights:,0.40327145628895195,0.061011875969426074,0.14905569439985628,0.1383841015774519,-0.2018969730613797,-0.15414712540976444,-0.14961432386190246,-0.030976656082716752,0.7750996346352289
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#54,0,0,0,Weights:,0.40143994042438985,0.056157463712545534,0.1661653961755476,0.11737589202586593,-0.2026910445469272,-0.13766170262476068,-0.1410408393245754,-0.034451850682050075,0.793100772006496
JTQJ,0,0,0,Weights:,0.40952,0.03445,0.14351,-0.66625,-0.12609,-0.47222,-0.36058,0.23412,-0.08484
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#16,69,67,0.0,Weights:,0.4080325745606851,0.05180954844082827,0.14653168804103078,0.11091963188030296,-0.22278495291872796,-0.14562366454514067,-0.11785028350023974,-0.03123936642940749,0.8045077959367681
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#46,0,0,0,Weights:,0.4144064805848917,0.0581159594330823,0.16093988922632985,0.12577309230569428,-0.18299883875546027,-0.15303881928071963,-0.16298559163215864,-0.034275720504360924,0.7866409645366668
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#44,72,64,1.0,Weights:,0.41537015568763663,0.058621336967595,0.1585136083161623,0.12237768992613532,-0.20847659091611426,-0.1463137120150114,-0.14028809256904096,-0.0351515421266612,0.7976612694437275
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#42,0,0,0,Weights:,0.4109399679490767,0.059028234167865616,0.14663441498158242,0.13087771963068467,-0.2140601286151811,-0.14886929447151198,-0.13837159633568746,-0.03161642892395371,0.7964984439199616
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#43,68,67,0,Weights:,0.4129970681669415,0.057165865467335784,0.1549112894195184,0.12208961250742444,-0.21392483229680467,-0.14121337161920858,-0.12467377586472644,-0.03998418365182739,0.7981684070197799
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#41,73,63,0.0,Weights:,0.41729729241473346,0.0693152765323957,0.1833488234147276,0.11600907858319848,-0.2033488298262136,-0.12616504308252718,-0.12111296097820962,-0.042451943804098634,0.7910656462650201
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#98^1,0,0,0,Weights:,0.47114,0.04772,0.19232,0.17734,-0.23664,-0.11477,-0.13022,-0.06796,0.75546
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#98^3,0,0,0,Weights:,0.39535,0.0808,0.15759,0.12337,-0.25975,-0.14521,-0.1212,-0.07591,0.77454
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#98^2,0,0,0,Weights:,0.39487,0.06528,0.15733,0.17845,-0.2652,-0.13817,-0.07372,-0.09745,0.79559
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#98^4,0,0,0,Weights:,0.47104,0.09357,0.16468,0.11039,-0.26498,-0.1259,-0.06085,-0.04337,0.79894
DOFL,0,0,0,Weights:,0.31008,-0.62271,0.16392,-0.83593,-0.17989,-0.74944,0.17786,0.56792,0.8161
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#0^1,0,0,0.0,Weights:,0.47194,0.06372,0.13993,0.1488,-0.25652,-0.1265,-0.09377,-0.06134,0.81073
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#51,0,0,0.0,Weights:,0.40928506843245305,0.05884788802613755,0.1548557992189578,0.12655454311322462,-0.1939709841393814,-0.15508964069234238,-0.1529174971967727,-0.03428682471772786,0.7897420461212967
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#52,74,62,0.0,Weights:,0.37798595076993435,0.07217398962247693,0.11776626062759706,0.1497191598256928,-0.22393594241102424,-0.17203742934625393,-0.1355941192791486,-0.03208151738180306,0.7939633742405734
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#55,71,65,0,Weights:,0.4153515983599544,0.056592922800057385,0.15407585726032297,0.13109514863642346,-0.18060531643688943,-0.16326500426065044,-0.17847827399582716,-0.027819830567282045,0.7891558479732427
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#84,79,57,0.0,Weights:,0.4032185385049517,0.061102853252217725,0.15563574117759268,0.12201393759002577,-0.20733665184187342,-0.1469142771240343,-0.12735672039771823,-0.040753818868173676,0.7903282442693507
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#57,72,64,0,Weights:,0.41725441114988604,0.05407196982781966,0.14759020493018976,0.11997992358759357,-0.22978653956539763,-0.1445450853765382,-0.10623355452061681,-0.03407690851560173,0.8040552024942988
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#59,0,0,0,Weights:,0.43039019162844594,0.056352183595650765,0.15903440911168898,0.12892436744282615,-0.23281316347793443,-0.13368514488800248,-0.1218230174468839,-0.03984945677180343,0.8088795361775662
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#58,75,61,0.0,Weights:,0.3755514966280142,0.05158475470333144,0.13511150093185992,0.1367252500599866,-0.208598898034827,-0.15090384152606423,-0.18336086496825155,-0.009119078322272371,0.7792450756421565
MKLQ,0,0,0,Weights:,-0.40418,-0.52144,0.1341,-0.88606,-0.61721,-0.65673,0.20078,0.47902,0.42445
TQMJ,0,0,0,Weights:,0.71542,-0.26093,0.11804,-0.09888,-0.53352,-0.61268,0.20109,0.56063,0.67014
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#78^2,70,66,0,Weights:,0.39177,0.04156,0.13004,0.18035,-0.24338,-0.16647,-0.06802,-0.05321,0.76352
WJHQ,0,0,0,Weights:,0.38734,-0.35488,0.20578,-0.83727,0.195,-0.86521,0.43323,0.05788,0.31866
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#24,69,67,0.0,Weights:,0.38558258843404625,0.04299965089269536,0.14898196893636761,0.11874270546853338,-0.2020332592676408,-0.14915836216699419,-0.16096871767094117,-0.02645175756000151,0.7951358977479718
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#25,74,62,0.0,Weights:,0.41346136280982904,0.05963899606610721,0.1678039211923367,0.12045103597496512,-0.18539236107403112,-0.14281263430078883,-0.1474929092684901,-0.04073161044143981,0.7841260811000909
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#26,75,61,0.0,Weights:,0.39386920430342853,0.03879672244696035,0.13871930367527102,0.11312067884607264,-0.23570267766442418,-0.14874951832429767,-0.11850389249798096,-0.017337270705383392,0.8029648631629175
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#20,71,65,0.0,Weights:,0.40739453627972844,0.05720592842681162,0.15848396526949543,0.1183346519830229,-0.2097830493670391,-0.14318985068821308,-0.14568249871724204,-0.029225213674964064,0.7937981322236152
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#28,0,0,0,Weights:,0.4173138705794689,0.06724662290822078,0.15386817091386956,0.13125026634605624,-0.200760467820139,-0.1502023500102423,-0.13408128481104392,-0.04367397009987742,0.7919282456200746
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#29,0,0,0,Weights:,0.3926902435248314,0.06468995902464428,0.13812511294854624,0.13402690590435784,-0.21685949588903167,-0.1576136400172335,-0.14063830899819532,-0.03065336552838356,0.7938807532320943
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#89,0,0,0,Weights:,0.3936355096011937,0.06551093882430724,0.13631102992327743,0.1381368514694587,-0.2089534632752028,-0.16356353501929816,-0.14425580823796064,-0.033184171049765454,0.7918527101809351
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#0^4,0,0,0,Weights:,0.46821,0.07002,0.12021,0.17713,-0.27136,-0.15581,-0.12965,-0.07918,0.76673
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#81,70,66,0,Weights:,0.4476638030797374,0.0739659584899077,0.13985504251038824,0.13446663930277122,-0.2224537696440969,-0.1563597173850157,-0.0962264771165944,-0.03582606952721222,0.8163234969622932
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#86,78,58,0.0,Weights:,0.4161993936401713,0.05970988711020707,0.15341667201025772,0.13205365797007573,-0.184231863229682,-0.16496029113628516,-0.17478007087505992,-0.026923591607351874,0.7918431989841921
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#87,0,0,0,Weights:,0.4035256471085116,0.05587866272317384,0.1693692422340919,0.14353442636713334,-0.19929831481691018,-0.15510959054174855,-0.0965671794177353,-0.03490918939000038,0.779418974436993
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#0^3,0,0,0,Weights:,0.40649,0.06511,0.19854,0.16613,-0.17782,-0.15541,-0.0625,-0.04541,0.75348
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#0^2,0,0,0,Weights:,0.44997,0.04188,0.17957,0.14441,-0.21747,-0.12636,-0.14778,-0.02707,0.79211
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#33,74,62,0.0,Weights:,0.40056129421702313,0.046647325446347684,0.1401984844681838,0.12093885273426669,-0.2207766296338204,-0.1548091810834971,-0.1306343588354706,-0.024408378780000756,0.8053579488739859
ZSXS,0,0,0,Weights:,-0.81977,-0.37282,0.19261,-0.74188,0.39451,-0.5347,0.68332,0.44874,-0.76398
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#6^1,71,65,0,Weights:,0.38011,0.03116,0.17676,0.12267,-0.231,-0.12403,-0.127,-0.03254,0.80374
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#94,71,65,0.0,Weights:,0.40796607930342854,0.05645234744696035,0.16685492867527102,0.10650880384607264,-0.22759830266442416,-0.13296201832429766,-0.12865326749798095,-0.025012270705383387,0.7970761131629175
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#97,0,0,0,Weights:,0.42135748086486957,0.07943037574531661,0.1605966729466411,0.13184002429384153,-0.2057655964253384,-0.1319618903553332,-0.11525091182796883,-0.060110098029089704,0.7915758077880848
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#71^1^4^4^4,74,62,0.0,Weights:,0.41118,0.05983,0.14473,0.14455,-0.15661,-0.18028,-0.21037,-0.0247,0.78297
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#93,72,64,0,Weights:,0.40677645923986505,0.0694270651185028,0.16670026995815626,0.12382997764406195,-0.16566209700263873,-0.1422886265724564,-0.15601063141711063,-0.04313944967042171,0.7762745737533943
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#99,0,0,0,Weights:,0.41683082395869897,0.05868202978253842,0.15404505175577263,0.13365423451013903,-0.21735506826965706,-0.14391613514888346,-0.1357186706543932,-0.035413056427260094,0.7919895854063976
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#98,80,57,0.0,Weights:,0.43190576171874995,0.08896953125,0.165197421875,0.13186345703125,-0.21761400390625002,-0.1118984765625,-0.08833845703124998,-0.07556035156249999,0.7969757617187501
WQXL,0,0,0,Weights:,-0.8787,-0.57551,0.16035,-0.5414,-0.51161,-0.11745,0.64474,0.37844,0.40998
OFPE,0,0,0,Weights:,-0.58293,-0.26117,0.11298,0.21965,-0.46455,-0.77326,0.8297,0.7269,0.29554
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#0,81,55,0.0,Weights:,0.4310272823992437,0.07016774486995385,0.16293998219269412,0.1316400481670106,-0.22739013677517347,-0.12333284697375785,-0.0979537170739222,-0.06482071054485611,0.7966458793405217
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#3,74,62,0.0,Weights:,0.41996629421702314,0.04145982544634768,0.16470098446818382,0.1266413527342667,-0.2423866296338204,-0.12402918108349709,-0.15435935883547058,-0.027760878780000754,0.8129179488739859
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#4,75,61,0.0,Weights:,0.4134995919695562,0.06487786205745386,0.1464612517239441,0.1352591839091981,-0.225616010798611,-0.13785385283313284,-0.1240359778161097,-0.03756687265423111,0.7943963139108341
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#6,0,0,0,Weights:,0.4194471024633444,0.06366170077721554,0.16871400778159484,0.12184570412777365,-0.19623269801691004,-0.13521509822785444,-0.1331030510812362,-0.04814579948254692,0.7875524731328323
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#8,0,0,0,Weights:,0.41092085336921313,0.0564088011721923,0.1573057497157787,0.12347364566356817,-0.19394830375289115,-0.15134868520533998,-0.15010006206187768,-0.033198797817558065,0.7913633275145899
VEUT,0,0,0,Weights:,0.50522,0.08032,0.18123,-0.49051,-0.44702,-0.17048,0.75541,-0.03449,-0.70594
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#19,0,0,0,Weights:,0.39995853018356514,0.046457461609063846,0.145138342682143,0.1489306015248845,-0.2187033517726043,-0.1567783378983782,-0.10649756250364124,-0.04223566285805325,0.7770951173184448
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#18,0,0,0,Weights:,0.41686926509178257,0.05439498080453192,0.1450654213410715,0.14666655076244225,-0.21625917588630217,-0.1627616689491891,-0.10791878125182061,-0.04181408142902662,0.7814800586592224
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#15,76,60,1.0,Weights:,0.4068229932560284,0.057959509406662876,0.15011300186371984,0.13016050011997315,-0.19196779606965403,-0.1534176830521285,-0.1627117299365031,-0.03343815664454474,0.790520151284313
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#14,70,65,0,Weights:,0.4305880427394906,0.060766851679930775,0.1618112623515412,0.13152834373489092,-0.23227820320963521,-0.12905003217938676,-0.1027613470952583,-0.05945089003603416,0.7964809381514075
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#12,0,0,0,Weights:,0.4174992705739743,0.062216012787904174,0.1482352089047285,0.1376169705678397,-0.18210687334792564,-0.1643296979361591,-0.16818460149870007,-0.03369404785203771,0.7903253186913649
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#96,74,62,0.0,Weights:,0.4254328421168598,0.06768440548832388,0.169624094370853,0.12324037228058218,-0.20707303495978896,-0.12761756215492007,-0.11871319289398231,-0.05555998852365403,0.7909788651655738
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#60,72,64,0.0,Weights:,0.4309914159498897,0.07043899723552072,0.1629998878678526,0.14004295309491724,-0.19519504808793237,-0.15739040929346465,-0.11586778275555337,-0.05283423384316113,0.7709541936283013
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#63,71,64,0.0,Weights:,0.41896882229977206,0.05784893965563931,0.16376540986037952,0.11682484717518714,-0.22005307913079528,-0.12863017075307642,-0.11216710904123363,-0.045788817031203466,0.7925304049885977
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#64,70,65,0.0,Weights:,0.4095215240949307,0.05765289971477588,0.1549238726118092,0.12519806391211916,-0.2050994553728645,-0.14298684175745247,-0.14138604338796207,-0.04115590103861866,0.794606140919071
XOPZ-GHKZ-PV-XOPZ-GHKZ-PV#67,69,68,0,Weights:,0.4108092000109892,0.06989122024063323,0.15599592401828216,0.13181659155643308,-0.19391718894442678,-0.15202530414816642,-0.14216336662468768,-0.04465984449567942,0.7861758538574194
