Generation,Winner STDDev
2,0.452881832245
3,0.286673143555
4,0.015502577049
5,0.0151684351802
6,0.0142794584312
7,0.0138723151369
8,0.0136438064647
9,0.0131698457114
10,0.0133364676326
11,0.0140570895766
12,0.0149218425258
13,0.0149779721007
14,0.0146422891179
15,0.0144225496645
16,0.0151047843367
17,0.0168422483867
18,0.0192421956484
19,0.0267087747246
20,0.0185855191183
21,0.0178257866586
22,0.0162948694077
23,0.0162066886256
24,0.0152544015243
25,0.0152251200202
26,0.0158046941224
27,0.0165947949307
28,0.0158153393545
29,0.016112603637
30,0.0162178284562
31,0.0191319217929
32,0.0155801765256
33,0.0147690792102
Generation,Winner STDDev
Generation,Winner STDDev
34,0.0142763690663
35,0.0169973282166
36,0.0160881766548
37,0.0135369487862
38,0.0132189387457
39,0.0140270202806
40,0.0137204857578
41,0.0138547441178
42,0.0184704531814
43,0.0193040109853
44,0.0198846284072
45,0.0132908173506
46,0.0129354099905
47,0.0188503678648
48,0.0193009522827
49,0.0198253304215
50,0.0139026778659
51,0.0138506491344
52,0.0138863281538
53,0.0135109306417
54,0.0135262354204
55,0.012862035324
56,0.0124276159926
57,0.0129143877902
58,0.0127738163121
59,0.013301166926
60,0.0139600629375
61,0.0139839586526
62,0.0142222587783
63,0.0145271732602
64,0.0146197872565
65,0.0148775496718
66,0.0148299500483
67,0.0151182116206
68,0.0139629536043
69,0.0137758614833
70,0.0138735223111
71,0.0136009436415
72,0.0111627698446
73,0.0132522230684
74,0.0126376937777
75,0.0104537482896
76,0.0135050011537
77,0.0134171228596
78,0.0129924973655
79,0.0133511403457
80,0.013748284398
81,0.0142773943854
82,0.0147793488071
83,0.0146016237181
84,0.0140133946356
85,0.0314868663989
86,0.0312849777343
87,0.0313230653313
88,0.0349213540266
89,0.0720005202328
90,0.0364190390761
91,0.102958679854
92,0.0457993847095
93,0.0691746808659
94,0.0205413971133
95,0.0155311876782
96,0.0327615059426
97,0.0322064574297
98,0.0332930376476
99,0.131186282603
100,0.117361831028
101,0.159263560666
102,0.0727048756926
103,0.0208745842992
104,0.0153328086966
105,0.0319554880106
106,0.0319870256419
107,0.128459341034
108,0.0969838189695
109,0.161015662236
110,0.0670049260191
111,0.0411580234421
112,0.012988477963
113,0.0301781208858
114,0.010540170807
115,0.0299841836748
116,0.0301306374985
117,0.0304150733005
118,0.128050195703
119,0.120055863752
120,0.138895715978
121,0.0450954170093
122,0.0153398257017
123,0.0149898978167
124,0.0128925530261
125,0.0148823822748
126,0.0320775375413
127,0.0323345845254
128,0.0316918036136
129,0.037104289593
130,0.0709566552027
131,0.0742662049938
132,0.148558531133
133,0.0442585354905
134,0.074481127155
135,0.0710361017431
136,0.032490196394
137,0.132990790141
138,0.126381210346
139,0.129006623442
140,0.0145264552555
141,0.0140035547963
142,0.0142717412847
143,0.012526533799
144,0.0320395958091
145,0.132801487078
146,0.121280235839
147,0.120059068446
148,0.0149132292842
149,0.014378808721
150,0.0136546486019
151,0.0137448804463
152,0.0132693342012
153,0.0326575978746
154,0.0320085588899
155,0.131885809484
156,0.132435088446
157,0.144908392462
158,0.0321451145222
159,0.0139967808256
160,0.0122560004022
161,0.0133195551612
162,0.0114013526948
163,0.0130590593101
Generation,Winner STDDev
164,0.0311714998442
165,0.0351506209639
166,0.0718964713103
167,0.0267901060996
168,0.100526349687
169,0.0593580481792
170,0.0824687193954
171,0.0382361642836
172,0.0324115769899
173,0.132631475509
174,0.134118708978
175,0.142811956978
176,0.0139113889393
177,0.0151902804982
178,0.0135232531766
179,0.0156190229003
180,0.0136152669505
181,0.0335266386122
182,0.0366663085831
183,0.0741893275892
184,0.0441695323831
185,0.102733618367
186,0.0520181550011
187,0.0830250414472
188,0.0282825914636
189,0.0135720511045
190,0.0317776101103
191,0.13225502285
192,0.121529119415
193,0.139766959688
194,0.111154094415
195,0.0132261730519
196,0.0129248012276
197,0.013388473714
198,0.0328603767388
199,0.0347848456314
200,0.0724819197153
201,0.0781297027901
202,0.153246545658
203,0.0748294996035
204,0.0350717630875
205,0.0144546312916
206,0.0324175489772
207,0.0365171399588
208,0.0740567290073
209,0.0871176153569
210,0.157394275794
211,0.0494412700103
212,0.014541847056
213,0.0150557166422
214,0.0132586474154
215,0.0146383441784
216,0.0334502199112
217,0.0331583574692
218,0.0371301111572
219,0.0746971414537
220,0.0744611665434
221,0.149896581423
222,0.0761322865681
