Generation,Winner STDDev
2,0.484513970337
3,0.424831281658
4,0.312353951078
5,0.305397550927
6,0.348657741595
7,0.436054363558
8,0.22011130321
9,0.127128021137
10,0.0290064191399
11,0.0210217831151
12,0.0198888744751
13,0.0201153435896
14,0.0217508063753
15,0.0204042444818
16,0.0197996400861
17,0.0207425303171
18,0.0189469393236
19,0.0206545967554
20,0.0221242697499
21,0.0231350963506
22,0.0206165346063
23,0.0205251044636
24,0.0217091817611
25,0.019667545853
26,0.0172253605282
27,0.0167975382497
28,0.0176213507601
29,0.0164002503691
30,0.0170214317126
31,0.0178034984071
32,0.018784971906
33,0.0195140211643
34,0.0208743870091
Generation,Winner STDDev
35,0.0206436043844
Generation,Winner STDDev
36,0.020044809521
37,0.0199727700886
38,0.0193460878512
39,0.0202386348691
40,0.0206794869201
41,0.0193387920817
42,0.0194722135151
43,0.0215468278879
44,0.0205153677527
45,0.0201282888424
46,0.022838939902
47,0.0206960208066
48,0.0190534840356
49,0.0204694729481
50,0.0215985349609
51,0.0223559964639
52,0.019400863332
53,0.0196741036404
54,0.0208595754351
55,0.0205153031562
56,0.0190504468295
57,0.0181661675742
58,0.0172827050819
59,0.017035285017
60,0.0180786488691
61,0.0188215320582
62,0.0189463911304
63,0.0203198376634
64,0.0188744894496
65,0.01857009099
66,0.0185722260172
67,0.0191466574092
68,0.0190682936406
69,0.0179929311463
70,0.0190313879154
71,0.0197328668159
72,0.0197720839087
73,0.0184315666692
74,0.0191277638284
75,0.0202579358835
76,0.0208090248477
77,0.0193642685624
78,0.0189175632056
79,0.0193937861501
80,0.018409407536
81,0.0175977038487
82,0.0176147058057
83,0.0170615932301
84,0.0171276013627
85,0.0179916255065
86,0.0181892518879
87,0.0181019637549
88,0.0204100254085
89,0.0192821182502
90,0.0202550963371
91,0.0185564943893
92,0.0198128979934
93,0.0217985247614
94,0.0194262546027
95,0.0220487686674
96,0.0216259324707
97,0.0196768297863
98,0.0201240085909
99,0.0201278569197
100,0.0193709010284
101,0.0195699419664
102,0.0197055019557
103,0.0216743986806
104,0.0211912090289
105,0.0204999411203
106,0.0191490256692
107,0.020019537825
108,0.020450611325
109,0.0192256552768
110,0.0171835862629
111,0.0205230783107
112,0.018559023454
113,0.019709617853
114,0.01819691684
115,0.0188508032349
116,0.0197675117486
117,0.0193597600349
118,0.0203862216283
119,0.0207735845392
120,0.0183528544778
121,0.0174023328097
122,0.0174505720983
123,0.0169690955879
124,0.0182286586937
125,0.0176112505616
126,0.0185798718127
127,0.017529390625
128,0.0186767545344
129,0.0185129497016
130,0.0190122327071
131,0.0207656409455
132,0.0188038246244
133,0.0191120538001
134,0.0173941000258
135,0.0189356200001
136,0.0187800761443
137,0.0196958713903
138,0.0180130815173
139,0.0205273327056
140,0.0232994006233
141,0.0214135688619
142,0.0207370026788
143,0.0199928825657
144,0.0190893506905
145,0.020107597756
146,0.0204619729727
147,0.022561141499
148,0.0206268259488
149,0.0197479476812
150,0.0192450083954
151,0.0226053334439
152,0.0203376790863
153,0.0188001316018
154,0.0185704379178
155,0.0164972019328
156,0.0193999338984
157,0.0197098821122
158,0.0216450878705
159,0.0205768839849
160,0.0202886540348
161,0.0208669047029
162,0.0210674713795
163,0.0207688295657
164,0.0196604052248
165,0.0203676488518
166,0.0195744655474
Generation,Winner STDDev
167,0.0206702932822
168,0.0201113451127
169,0.0179822369426
170,0.0185050993305
171,0.0186512279128
172,0.0181641703838
173,0.0167278962389
174,0.0187741016938
175,0.0175128901743
176,0.0179057793191
177,0.0178760096171
178,0.0168585454913
179,0.0168017257874
180,0.0164669637845
181,0.0187810776435
182,0.020950083486
183,0.0195756946215
184,0.0190461609381
185,0.020268395502
186,0.0209626252399
187,0.0202464813564
188,0.0191639469808
189,0.0188906085589
190,0.0215158902002
191,0.0197987211155
192,0.0202268935432
193,0.024828516957
194,0.0215729089597
195,0.0201517108598
196,0.0206086796938
197,0.0188252274804
198,0.0192501129873
199,0.0199377015957
200,0.0180453030355
201,0.017151560212
